txn_id,is_fraud
10471556,0
10472255,0
10473377,0
10473712,0
10474034,0
10474255,0
10474903,0
10475324,0
10475949,0
10476147,0
10476788,0
10476838,0
10476996,0
10477015,0
10477082,0
10477486,0
10477634,0
10478294,0
10478488,0
10479378,0
10479459,0
10479629,0
10479651,0
10480394,0
10480552,0
10481340,0
10481393,0
10481471,0
10482827,0
10484838,0
10484989,0
10486117,0
10486402,0
10486481,0
10486837,0
10487265,0
10487420,0
10487427,0
10488196,0
10488480,0
10488721,0
10489291,0
10489292,0
10489351,0
10490534,0
10491302,0
10491495,0
10492682,0
10493699,0
10494967,0
10495197,0
10495981,0
10496118,0
10496222,0
10496915,0
10496959,0
10496972,0
10497334,0
10497960,0
10498210,0
10499129,0
10499209,0
10499238,0
10499775,0
10500041,0
10500191,0
10501817,0
10503506,0
10503627,0
10504075,0
10504586,0
10504788,0
10505045,0
10505136,0
10506937,0
10507834,0
10507934,0
10508350,0
10508443,0
10509070,0
10511436,0
10511496,0
10512385,0
10512479,0
10513413,0
10513526,0
10513841,0
10513924,0
10515051,0
10515832,0
10516561,0
10516895,0
10517474,0
10517727,0
10518117,0
10518478,0
10518641,0
10519189,0
10521362,0
10521510,0
10522001,0
10522081,0
10522094,0
10523692,0
10523918,0
10525484,0
10525707,0
10525853,0
10527089,0
10527287,0
10527564,0
10528217,0
10528590,0
10529243,0
10530227,0
10530456,0
10530489,0
10530688,0
10530789,0
10531052,0
10534258,0
10534292,0
10534446,0
10534817,0
10535084,0
10535361,0
10535506,0
10535921,0
10536199,0
10536628,0
10537357,0
10537412,0
10537423,0
10537636,0
10538310,0
10538352,0
10538612,0
10538672,0
10539427,0
10539700,0
10539708,0
10539921,0
10540311,0
10541337,0
10541730,0
10542227,0
10542250,0
10542265,0
10542267,0
10542568,0
10542954,0
10542955,0
10543737,0
10544075,0
10544311,0
10546194,0
10547188,0
10547268,0
10547450,0
10548071,0
10548113,0
10548458,0
10548554,0
10548580,0
10548625,0
10549943,0
10549971,0
10550290,0
10550585,0
10550607,0
10551526,0
10552324,0
10552660,0
10552867,0
10552989,0
10554206,0
10555048,0
10555095,0
10555968,0
10555990,0
10556002,0
10556081,0
10556416,0
10556900,0
10557421,0
10557905,0
10557961,0
10558796,0
10559011,0
10559431,0
10559445,0
10559567,0
10559610,0
10559639,0
10560324,0
10560485,0
10560487,0
10560815,0
10560900,0
10561342,0
10561436,0
10561522,0
10561723,0
10561904,0
10562895,0
10563277,0
10563368,0
10565291,0
10565355,0
10566313,0
10566742,0
10566869,0
10567511,0
10567604,0
10567751,0
10567936,0
10569286,0
10569460,0
10569999,0
10570140,0
10570465,0
10570582,0
10570587,0
10571394,0
10571684,0
10573182,0
10573394,0
10574248,0
10574940,0
10576516,0
10577764,0
10578584,0
10579062,0
10579168,0
10579179,0
10579309,0
10579476,0
10579532,0
10579918,0
10579966,0
10579984,0
10582197,0
10582365,0
10582568,0
10582789,0
10583034,0
10583621,0
10584167,0
10584953,0
10585110,0
10585815,0
10585867,0
10585965,0
10586110,0
10586254,0
10586898,0
10588071,0
10588237,0
10589385,0
10589386,0
10589418,0
10589609,0
10590086,0
10590184,0
10590192,0
10591057,0
10591160,0
10591469,0
10591844,0
10592168,0
10592280,0
10592364,0
10593400,0
10593410,0
10593420,0
10593842,0
10594672,0
10594837,0
10595626,0
10595925,0
10596440,0
10596724,0
10596934,0
10596992,0
10597075,0
10598197,0
10598352,0
10599228,0
10600029,0
10600069,0
10600148,0
10600168,0
10600181,0
10600494,0
10600495,0
10600562,0
10600762,0
10600815,0
10600843,0
10601153,0
10601351,0
10601449,0
10601691,0
10602420,0
10604213,0
10604695,0
10604850,0
10604888,0
10604994,0
10605104,0
10605166,0
10605228,0
10605582,0
10605690,0
10606361,0
10606629,0
10606851,0
10607579,0
10608490,0
10608987,0
10609056,0
10609664,0
10609751,0
10609879,0
10610509,0
10611732,0
10612074,0
10612943,0
10613802,0
10614338,0
10615593,0
10615783,0
10616530,0
10616703,0
10617496,0
10617552,0
10617608,0
10618671,0
10618741,0
10618772,0
10619123,0
10619248,0
10619606,0
10619619,0
10619622,0
10620002,0
10620157,0
10620851,0
10620897,0
10620922,0
10620928,0
10621595,0
10621959,0
10622193,0
10623285,0
10623312,0
10623342,0
10623881,0
10624695,0
10625035,0
10626250,0
10626449,0
10626692,0
10627239,0
10627609,0
10627728,0
10629944,0
10630360,0
10630698,0
10630761,0
10630926,0
10631209,0
10631761,0
10632238,0
10633065,0
10633334,0
10633930,0
10635426,0
10635661,0
10635801,0
10636023,0
10636347,0
10636694,0
10636976,0
10639154,0
10639737,0
10639976,0
10640503,0
10640538,0
10641393,0
10641753,0
10641803,0
10643167,0
10643568,0
10643902,0
10644835,0
10644992,0
10645841,0
10645854,0
10645864,0
10646919,0
10648116,0
10648135,0
10648357,0
10648767,0
10649059,0
10649069,0
10649081,0
10649163,0
10649540,0
10649654,0
10649841,0
10650326,0
10650825,0
10651641,0
10651976,0
10651979,0
10652563,0
10652680,0
10652951,0
10654040,0
10655306,0
10655871,0
10656258,0
10657054,0
10657089,0
10657708,0
10657784,0
10658424,0
10658484,0
10659601,0
10659822,0
10660010,0
10660324,0
10661325,0
10661481,0
10662203,0
10662590,0
10663712,0
10663931,0
10664060,0
10664107,0
10664766,0
10664831,0
10664859,0
10665559,0
10665809,0
10666703,0
10666845,0
10667151,0
10667188,0
10667573,0
10668295,0
10668675,0
10669013,0
10670028,0
10670056,0
10670155,0
10671000,0
10671334,0
10671436,0
10672572,0
10672623,0
10672841,0
10674570,0
10674743,0
10674977,0
10675344,0
10675508,0
10675782,0
10675803,0
10675976,0
10676073,0
10676904,0
10677077,0
10677951,0
10678954,0
10679306,0
10679959,0
10680319,0
10681519,0
10681716,0
10682368,0
10682384,0
10683232,0
10684315,0
10684681,0
10685726,0
10685921,0
10686218,0
10686538,0
10688459,0
10688470,0
10688576,0
10688678,0
10688973,0
10689277,0
10689304,0
10689911,0
10690610,0
10690772,0
10691356,0
10691950,0
10692050,0
10692399,0
10692723,0
10692753,0
10693050,0
10693204,0
10693534,0
10693553,0
10693660,0
10695992,0
10696548,0
10696708,0
10697631,0
10698336,0
10698468,0
10699060,0
10699067,0
10700477,0
10700668,0
10700688,0
10701075,0
10701414,0
10701667,0
10701757,0
10702073,0
10702315,0
10702899,0
10703109,0
10703160,0
10703668,0
10704026,0
10704816,0
10705196,0
10705976,0
10706076,0
10706206,0
10706485,0
10706785,0
10707468,0
10707643,0
10707666,0
10708285,0
10710395,0
10710797,0
10710952,0
10711072,0
10711358,0
10712728,0
10713975,0
10714040,0
10714260,0
10714721,0
10714932,0
10715817,0
10715885,0
10716447,0
10717322,0
10717331,0
10717335,0
10717361,0
10717536,0
10718415,0
10718424,0
10718671,0
10718930,0
10719132,0
10719266,0
10720171,0
10721057,0
10721253,0
10721488,0
10721493,0
10722186,0
10723269,0
10723932,0
10724165,0
10725053,0
10725563,0
10726096,0
10726619,0
10727430,0
10728573,0
10729341,0
10729578,0
10729992,0
10730175,0
10730218,0
10730415,0
10730786,0
10730880,0
10730904,0
10730937,0
10731155,0
10731230,0
10731916,0
10732263,0
10732491,0
10732664,0
10734216,0
10734486,0
10734678,0
10734715,0
10734748,0
10735691,0
10736959,0
10737173,0
10737249,0
10737734,0
10738726,0
10739476,0
10739482,0
10740358,0
10740528,0
10740639,0
10743739,0
10743994,0
10744097,0
10744105,0
10744840,0
10744919,0
10745043,0
10745273,0
10745884,0
10745891,0
10746397,0
10747121,0
10747352,0
10747393,0
10747587,0
10748148,0
10748507,0
10749406,0
10749467,0
10749569,0
10750080,0
10751407,0
10751682,0
10751698,0
10752185,0
10754231,0
10754984,0
10755323,0
10756122,0
10756130,0
10756260,0
10757439,0
10758003,0
10759050,0
10759380,0
10759490,0
10762025,0
10762460,0
10764960,0
10766721,0
10766751,0
10767161,0
10767630,0
10768052,0
10768206,0
10768571,0
10769215,0
10769440,0
10769639,0
10770272,0
10770383,0
10771424,0
10771892,0
10772176,0
10772555,0
10773045,0
10773909,0
10774047,0
10774114,0
10774579,0
10775060,0
10775554,0
10775881,0
10776710,0
10777256,0
10777531,0
10777538,0
10777544,0
10777581,0
10777834,0
10778194,0
10778418,0
10778483,0
10779241,0
10780118,0
10780497,0
10781692,0
10781928,0
10782009,0
10782649,0
10782792,0
10782932,0
10783094,0
10784492,0
10785272,0
10785304,0
10785590,0
10785814,0
10785995,0
10786531,0
10786861,0
10787103,0
10787452,0
10788410,0
10789722,0
10790061,0
10790687,0
10790770,0
10790866,0
10791099,0
10791786,0
10791895,0
10791981,0
10792832,0
10792935,0
10793035,0
10793080,0
10793137,0
10793584,0
10794067,0
10794276,0
10794961,0
10795484,0
10796185,0
10796191,0
10796204,0
10796448,0
10797433,0
10797478,0
10798260,0
10798433,0
10799311,0
10799532,0
10800077,0
10800204,0
10800776,0
10802783,0
10803321,0
10803643,0
10804300,0
10804577,0
10804749,0
10805248,0
10805334,0
10808392,0
10809103,0
10809181,0
10809311,0
10811426,0
10811430,0
10811895,0
10811978,0
10813016,0
10813667,0
10813973,0
10814558,0
10815342,0
10815850,0
10815974,0
10816294,0
10817328,0
10818064,0
10818920,0
10819333,0
10819828,0
10819973,0
10820213,0
10820741,0
10821178,0
10821199,0
10821240,0
10821842,0
10822395,0
10822585,0
10824471,0
10824961,0
10826136,0
10826752,0
10827011,0
10827975,0
10828254,0
10828462,0
10828577,0
10828831,0
10828955,0
10830668,0
10830676,0
10830797,0
10831675,0
10832607,0
10833063,0
10833513,0
10833542,0
10833935,0
10833997,0
10834409,0
10835234,0
10835417,0
10835713,0
10835964,0
10835970,0
10836182,0
10836246,0
10836299,0
10836955,0
10837092,0
10837465,0
10838525,0
10839781,0
10839828,0
10840627,0
10840645,0
10841547,0
10841711,0
10842152,0
10842546,0
10842970,0
10843456,0
10843898,0
10844454,0
10844516,0
10845750,0
10846275,0
10846503,0
10847783,0
10847932,0
10848859,0
10849086,0
10850310,0
10850688,0
10850728,0
10850777,0
10851286,0
10851386,0
10851699,0
10852560,0
10852693,0
10853493,0
10854528,0
10854530,0
10854791,0
10855259,0
10855690,0
10856750,0
10857887,0
10857905,0
10857951,0
10857954,0
10858613,0
10859059,0
10859091,0
10860008,0
10860115,0
10860146,0
10860569,0
10860920,0
10861138,0
10861442,0
10863191,0
10863223,0
10863355,0
10863549,0
10863783,0
10863924,0
10863973,0
10864243,0
10864562,0
10864911,0
10865987,0
10866159,0
10866863,0
10867760,0
10867947,0
10868336,0
10868632,0
10869159,0
10869509,0
10870432,0
10870660,0
10870781,0
10872181,0
10873672,0
10873735,0
10874286,0
10874543,0
10875494,0
10876267,0
10876627,0
10877037,0
10877289,0
10877301,0
10877372,0
10877459,0
10877778,0
10878729,0
10878883,0
10878914,0
10879183,0
10879535,0
10879662,0
10879685,0
10879720,0
10879798,0
10880509,0
10880819,0
10880875,0
10881059,0
10881256,0
10881470,0
10881521,0
10881796,0
10883247,0
10884201,0
10885098,0
10885118,0
10885170,0
10885984,0
10886088,0
10886667,0
10887785,0
10887788,0
10888580,0
10888635,0
10889570,0
10889806,0
10890568,0
10891147,0
10891912,0
10891924,0
10892133,0
10892171,0
10892374,0
10893448,0
10894445,0
10895485,0
10895706,0
10896264,0
10896854,0
10897010,0
10897568,0
10897672,0
10898651,0
10899472,0
10899968,0
10900137,0
10901472,0
10902855,0
10903359,0
10903364,0
10903585,0
10903686,0
10904070,0
10904214,0
10905263,0
10905347,0
10905556,0
10906810,0
10907237,0
10907564,0
10907797,0
10908347,0
10908970,0
10909128,0
10909513,0
10909546,0
10909613,0
10910022,0
10910266,0
10910469,0
10911364,0
10911407,0
10911452,0
10911626,0
10911717,0
10912365,0
10912857,0
10912878,0
10913231,0
10913637,0
10913720,0
10914079,0
10914135,0
10914942,0
10915119,0
10915803,0
10916215,0
10916678,0
10916800,0
10916813,0
10916869,0
10916928,0
10917071,0
10918528,0
10918584,0
10918591,0
10920320,0
10920358,0
10920455,0
10920501,0
10921198,0
10921251,0
10921605,0
10921779,0
10923058,0
10923167,0
10925078,0
10925167,0
10925542,0
10926202,0
10926273,0
10927131,0
10927289,0
10927634,0
10928175,0
10928598,0
10928644,0
10928776,0
10929370,0
10929523,0
10930054,0
10930469,0
10930612,0
10930655,0
10930697,0
10930760,0
10930905,0
10931068,0
10931700,0
10932055,0
10932249,0
10932986,0
10933575,0
10933662,0
10934644,0
10934885,0
10935234,0
10935268,0
10935306,0
10936424,0
10936759,0
10936783,0
10937080,0
10938158,0
10938994,0
10939289,0
10939702,0
10939711,0
10939723,0
10940186,0
10940735,0
10941032,0
10942939,0
10942990,0
10943127,0
10943246,0
10943416,0
10944376,0
10945411,0
10945428,0
10946249,0
10946345,0
10947452,0
10948801,0
10949009,0
10949186,0
10950641,0
10950834,0
10950961,0
10951731,0
10952916,0
10953005,0
10953259,0
10955716,0
10956025,0
10957302,0
10958644,0
10959596,0
10959864,0
10960031,0
10960178,0
10960201,0
10961566,0
10961709,0
10962132,0
10962466,0
10962665,0
10962919,0
10963301,0
10964329,0
10964337,0
10964484,0
10964855,0
10965604,0
10965635,0
10966253,0
10966279,0
10966777,0
10967056,0
10967576,0
10968816,0
10969096,0
10969544,0
10970208,0
10970651,0
10970663,0
10970941,0
10971477,0
10972575,0
10972716,0
10972919,0
10973710,0
10974209,0
10975080,0
10975266,0
10976072,0
10976966,0
10977706,0
10977953,0
10978277,0
10979044,0
10979415,0
10980641,0
10981114,0
10981817,0
10982035,0
10983187,0
10983396,0
10983619,0
10984692,0
10985324,0
10986409,0
10987169,0
10987226,0
10987230,0
10987273,0
10987337,0
10987685,0
10987951,0
10988694,0
10988917,0
10989133,0
10989568,0
10989826,0
10990906,0
10991511,0
10992483,0
10993481,0
10994264,0
10994343,0
10995317,0
10996464,0
10996525,0
10996568,0
10997460,0
10998018,0
10998127,0
10998246,0
10998881,0
10998982,0
10999018,0
10999047,0
11000186,0
11000459,0
11000758,0
11002001,0
11002103,0
11002366,0
11002392,0
11002492,0
11003070,0
11003307,0
11003591,0
11004355,0
11004377,0
11004750,0
11004839,0
11004921,0
11006067,0
11006652,0
11006655,0
11008182,0
11009179,0
11009405,0
11010106,0
11010194,0
11010297,0
11010323,0
11010542,0
11010742,0
11010808,0
11012306,0
11012346,0
11012545,0
11013066,0
11013236,0
11013371,0
11013604,0
11013837,0
11014334,0
11015114,0
11016965,0
11017182,0
11017543,0
11017726,0
11017811,0
11017864,0
11019091,0
11020088,0
11020163,0
11020168,0
11020169,0
11020328,0
11021467,0
11021626,0
11022702,0
11022941,0
11023562,0
11024670,0
11024756,0
11025943,0
11026394,0
11026444,0
11026822,0
11026958,0
11027352,0
11027853,0
11027894,0
11029677,0
11029764,0
11030449,0
11030466,0
11030782,0
11030918,0
11031893,0
11032434,0
11033759,0
11033985,0
11034169,0
11035103,0
11035435,0
11035822,0
11036391,0
11036671,0
11036733,0
11036903,0
11037364,0
11037453,0
11037566,0
11037716,0
11038485,0
11039121,0
11039406,0
11039819,0
11040017,0
11040049,0
11040611,0
11041199,0
11041252,0
11041435,0
11042119,0
11042944,0
11043013,0
11043114,0
11043177,0
11043272,0
11043873,0
11044442,0
11045302,0
11046648,0
11047267,0
11047465,0
11047682,0
11047850,0
11048094,0
11048432,0
11048807,0
11049212,0
11049696,0
11050920,0
11050958,0
11050959,0
11051038,0
11051065,0
11051116,0
11051907,0
11051908,0
11052071,0
11052852,0
11054178,0
11054643,0
11056043,0
11056188,0
11057106,0
11057426,0
11057605,0
11058469,0
11058738,0
11061031,0
11061603,0
11061766,0
11061921,0
11062280,0
11063736,0
11063746,0
11063754,0
11063791,0
11065301,0
11065663,0
11066091,0
11068220,0
11068293,0
11069255,0
11069528,0
11070109,0
11070200,0
11070338,0
11070656,0
11070702,0
11071888,0
11073431,0
11073681,0
11073683,0
11073720,0
11073999,0
11074571,0
11074716,0
11074923,0
11074981,0
11075130,0
11075255,0
11075855,0
11075897,0
11075902,0
11075953,0
11076067,0
11076281,0
11076828,0
11077133,0
11077182,0
11077185,0
11077478,0
11078009,0
11078039,0
11078110,0
11078528,0
11078547,0
11078702,0
11078737,0
11079119,0
11079221,0
11079546,0
11080683,0
11080718,0
11081705,0
11081740,0
11082736,0
11082849,0
11082998,0
11083319,0
11083590,0
11084443,0
11084468,0
11084942,0
11084968,0
11085012,0
11087080,0
11087434,0
11087562,0
11087657,0
11087723,0
11087732,0
11087757,0
11088109,0
11088113,0
11088576,0
11091110,0
11091746,0
11091797,0
11091807,0
11091860,0
11092233,0
11092312,0
11092832,0
11093567,0
11093743,0
11094511,0
11095392,0
11095612,0
11095684,0
11096285,0
11096391,0
11096790,0
11097032,0
11097640,0
11098077,0
11098082,0
11098279,0
11099058,0
11099835,0
11099888,0
11101269,0
11101305,0
11102792,0
11103124,0
11103837,0
11104195,0
11104500,0
11104537,0
11104772,0
11105913,0
11106039,0
11106974,0
11107581,0
11107650,0
11108705,0
11108725,0
11108758,0
11109577,0
11109616,0
11110035,0
11110146,0
11110215,0
11110590,0
11111306,0
11111466,0
11111698,0
11112251,0
11113219,0
11113298,0
11113840,0
11114173,0
11114373,0
11114536,0
11114706,0
11115739,0
11115779,0
11115856,0
11116696,0
11116738,0
11117290,0
11117532,0
11117598,0
11117685,0
11118351,0
11118619,0
11118988,0
11119626,0
11119653,0
11120176,0
11120629,0
11120675,0
11120699,0
11121147,0
11121538,0
11121552,0
11121615,0
11122135,0
11122416,0
11122671,0
11122954,0
11123170,0
11123176,0
11123561,0
11123562,0
11123866,0
11124145,0
11124206,0
11124340,0
11125027,0
11125482,0
11125842,0
11125891,0
11126038,0
11126231,0
11126861,0
11126993,0
11128140,0
11128708,0
11128891,0
11129248,0
11129261,0
11129301,0
11129590,0
11129723,0
11130576,0
11130788,0
11131049,0
11131496,0
11131876,0
11131952,0
11132142,0
11132326,0
11132680,0
11133114,0
11133424,0
11134951,0
11134952,0
11135172,0
11135364,0
11136048,0
11136876,0
11136990,0
11137404,0
11137782,0
11137888,0
11137924,0
11138324,0
11138573,0
11139551,0
11140605,0
11141009,0
11141184,0
11141310,0
11142005,0
11142509,0
11142691,0
11142792,0
11144423,0
11144470,0
11145031,0
11145156,0
11145226,0
11145714,0
11146235,0
11146675,0
11146781,0
11146999,0
11147035,0
11147400,0
11147727,0
11147849,0
11148332,0
11148440,0
11148601,0
11148643,0
11148672,0
11148743,0
11148811,0
11149406,0
11150205,0
11150254,0
11150877,0
11152024,0
11152576,0
11153404,0
11153433,0
11154347,0
11155057,0
11155179,0
11155627,0
11156097,0
11157271,0
11157443,0
11157465,0
11158062,0
11158450,0
11158598,0
11158671,0
11158917,0
11158977,0
11160381,0
11160696,0
11161560,0
11161651,0
11161964,0
11163397,0
11163488,0
11163536,0
11164508,0
11166213,0
11166246,0
11166440,0
11166532,0
11167962,0
11169204,0
11171062,0
11171567,0
11172161,0
11172288,0
11172761,0
11172933,0
11173369,0
11173596,0
11174782,0
11175015,0
11175616,0
11175885,0
11176110,0
11176162,0
11176702,0
11177577,0
11177582,0
11177589,0
11177812,0
11177961,0
11178577,0
11178777,0
11179416,0
11180806,0
11180956,0
11181907,0
11181938,0
11182139,0
11183449,0
11183505,0
11183764,0
11184289,0
11184580,0
11184665,0
11184822,0
11184841,0
11185069,0
11185678,0
11186041,0
11187737,0
11187886,0
11189503,0
11189541,0
11192426,0
11192529,0
11193481,0
11193583,0
11193906,0
11194425,0
11194710,0
11195499,0
11196089,0
11196184,0
11196293,0
11197030,1
11197075,0
11197323,0
11198361,0
11198522,1
11198664,0
11199786,1
11199875,0
11200675,0
11201521,0
11201649,0
11201726,0
11201729,0
11201982,0
11202387,1
11202508,0
11202591,0
11202873,1
11203590,0
11203907,0
11204331,0
11205154,0
11206168,0
11206342,0
11207161,0
11207546,0
11207654,0
11207898,0
11208908,0
11209082,0
11209662,0
11209714,0
11210516,0
11211152,0
11211712,0
11211990,0
11212047,0
11212058,0
11212107,0
11213243,0
11214488,0
11214780,0
11215259,0
11215311,0
11215727,0
11216070,0
11216094,0
11216234,0
11216633,0
11216969,0
11217032,0
11217744,0
11217875,0
11217956,0
11218420,0
11219866,0
11220358,0
11223520,0
11223536,0
11223883,0
11224300,0
11224523,0
11225438,0
11225803,0
11226254,0
11226458,0
11228291,0
11228572,0
11229485,0
11229681,0
11230749,0
11230780,0
11230788,0
11230974,0
11232597,0
11232625,0
11233510,0
11234045,0
11234104,0
11234225,0
11235524,0
11236017,0
11236315,0
11236447,0
11236460,0
11236908,0
11237187,0
11237331,0
11237498,0
11237858,0
11237884,0
11238939,0
11239398,0
11239459,0
11239509,0
11239540,0
11239554,0
11239904,0
11241176,0
11241494,0
11242159,0
11242288,0
11242971,0
11243079,0
11243398,0
11243664,0
11244048,0
11244169,0
11244206,0
11245454,0
11245563,0
11245693,0
11245761,0
11245826,0
11246948,0
11247164,0
11247587,0
11247599,0
11248327,0
11250396,0
11250599,0
11251789,0
11252253,0
11252467,0
11253538,0
11253544,0
11253625,0
11253657,0
11253770,0
11255945,0
11256450,0
11257098,0
11257450,0
11257512,0
11258112,0
11258133,0
11258296,0
11259275,0
11259569,0
11259874,0
11259973,0
11260235,0
11261131,0
11261273,0
11261464,0
11261970,0
11262155,0
11262698,0
11262793,0
11263763,0
11264183,0
11264360,0
11265082,0
11265229,0
11265317,0
11266085,0
11266297,0
11266368,0
11266533,0
11268238,0
11268311,0
11269418,0
11269626,0
11269899,0
11270064,0
11270791,0
11271195,0
11271200,0
11271398,0
11271671,0
11271950,0
11273570,0
11274042,0
11274141,0
11274333,0
11274880,0
11274905,0
11275088,0
11275260,0
11275867,0
11277080,0
11277375,0
11278280,0
11278817,0
11279335,0
11279526,0
11280329,0
11281087,0
11281436,0
11281537,0
11282004,0
11282176,0
11283199,0
11283686,0
11283689,0
11283956,0
11285950,0
11286678,0
11286852,0
11287196,0
11287430,0
11288361,0
11288419,0
11288568,0
11288800,0
11289472,0
11289713,0
11290457,0
11291394,0
11292027,0
11292090,0
11292265,0
11292338,0
11292775,0
11293295,0
11294961,0
11295341,0
11295349,0
11295612,0
11295952,0
11296384,0
11296522,0
11296591,0
11296747,0
11297584,0
11297844,0
11297968,0
11300053,0
11300362,0
11300786,0
11301041,0
11302328,0
11303338,0
11303945,0
11303956,0
11303970,0
11304304,0
11304769,0
11304884,0
11305074,0
11305154,0
11305533,0
11306473,0
11307367,0
11307420,0
11308143,0
11308786,0
11309277,0
11309834,0
11310379,0
11310532,0
11311719,0
11311725,0
11311849,0
11312380,0
11313468,0
11313805,0
11313830,0
11314083,0
11314662,0
11314751,0
11314792,0
11314807,0
11315208,0
11317129,0
11318052,0
11318140,0
11318197,0
11318280,0
11318500,0
11318722,0
11319003,0
11319757,0
11319778,0
11320001,0
11320573,0
11321801,0
11322021,0
11322249,0
11322536,0
11323962,0
11324126,0
11324477,0
11325279,0
11326105,0
11326274,0
11327012,0
11327304,0
11327470,0
11327791,0
11328992,0
11329906,0
11330546,0
11330685,0
11332087,0
11332099,0
11332226,0
11332652,0
11333245,0
11333301,0
11334209,0
11334790,0
11334910,0
11334948,0
11335109,0
11335470,0
11335757,0
11335889,0
11336338,0
11337768,0
11338078,0
11338082,0
11338154,0
11338336,0
11338364,0
11339036,0
11339097,0
11339125,0
11339661,0
11339996,0
11340265,0
11341595,0
11341806,0
11341820,0
11343440,0
11343606,0
11343674,0
11343780,0
11344543,0
11344980,0
11345131,0
11345811,0
11346155,0
11346365,0
11347121,0
11347162,0
11347323,0
11347339,0
11347685,0
11347747,0
11349115,0
11349543,0
11350594,0
11350852,0
11351756,0
11352947,0
11353084,0
11353308,0
11354254,0
11354687,0
11355526,0
11355666,0
11356011,0
11356384,0
11356875,0
11357359,0
11357464,0
11358333,0
11358695,0
11358760,0
11359119,0
11359897,0
11360076,0
11360340,0
11360633,0
11361644,0
11361831,0
11362080,0
11362829,0
11362830,0
11362839,0
11362840,0
11363283,0
11363472,0
11364014,0
11364101,0
11364846,0
11366262,0
11366353,0
11366361,0
11366752,0
11366972,0
11366975,0
11367621,0
11367749,0
11367899,0
11368208,0
11368332,0
11369226,0
11369394,0
11369552,0
11370270,0
11370389,0
11370404,0
11370648,0
11371116,0
11371397,0
11371683,0
11371738,0
11371933,0
11372572,0
11373010,0
11373080,0
11373803,0
11374757,0
11374800,0
11375255,0
11376563,0
11376862,0
11377473,0
11377521,0
11377691,0
11378567,0
11379289,0
11379307,0
11380236,0
11380387,0
11380591,0
11380810,0
11380843,0
11380921,0
11380938,0
11381169,0
11381189,0
11381521,0
11381969,0
11382111,0
11382172,0
11382723,0
11382768,0
11383712,0
11383953,0
11384038,0
11384660,0
11385268,0
11385530,0
11386402,0
11386663,0
11387255,0
11387495,0
11388190,0
11388252,0
11388728,0
11388981,0
11389118,0
11390915,0
11391784,0
11391822,0
11391944,0
11392634,0
11392717,0
11393278,0
11394127,0
11394301,0
11394513,0
11394789,0
11394873,0
11394899,0
11395459,0
11395632,0
11396080,0
11397346,0
11397478,0
11398297,0
11398628,0
11398919,0
11398931,0
11398972,0
11399641,0
11401009,0
11401331,0
11401340,0
11402224,0
11402326,0
11402817,0
11403556,0
11403644,0
11403769,0
11403978,0
11403997,0
11404600,0
11404650,0
11405554,0
11406139,0
11406428,0
11406615,0
11409106,0
11409169,0
11410456,0
11410796,0
11411343,0
11411887,0
11412867,0
11413054,0
11414326,0
11414857,0
11414969,0
11415645,0
11415673,0
11415947,0
11416974,0
11417253,0
11417331,0
11417957,0
11418027,0
11418263,0
11418277,0
11419488,0
11419714,0
11419835,0
11420099,0
11421824,0
11422656,0
11422758,0
11423276,0
11423361,0
11423595,0
11423605,0
11423871,0
11424599,0
11424947,0
11425818,0
11425835,0
11425914,0
11425938,0
11427156,0
11427547,0
11427567,0
11428022,0
11428276,0
11428623,0
11429105,0
11429203,0
11429537,0
11429570,0
11430357,0
11430376,0
11430405,0
11430521,0
11432541,0
11432584,0
11432611,0
11433219,0
11433492,0
11433596,0
11433678,0
11435645,0
11436588,0
11436716,0
11436728,0
11437051,0
11437584,0
11437713,0
11437924,0
11439023,0
11439116,0
11441302,0
11442297,0
11442532,0
11443724,0
11443775,0
11443894,0
11444226,0
11444398,0
11445362,0
11445471,0
11445503,0
11445699,0
11446365,0
11446798,0
11446945,0
11448069,0
11448145,0
11448929,0
11449979,0
11450175,0
11450871,0
11451320,0
11451343,0
11451419,0
11451775,0
11452428,0
11452468,0
11452569,0
11452811,0
11453433,0
11453489,0
11453678,0
11454551,0
11454908,0
11455510,0
11455750,0
11455904,0
11456055,0
11456385,0
11457330,0
11457486,0
11457917,0
11458137,0
11459020,0
11459337,0
11459634,0
11459839,0
11460910,0
11461379,0
11462279,0
11463112,0
11463113,0
11463443,0
11463744,0
11464320,0
11464436,0
11464999,0
11465056,0
11465310,0
11465629,0
11466519,0
11466581,0
11466923,0
11467021,0
11467627,0
11467644,0
11468650,0
11468805,0
11470955,0
11471088,0
11471639,0
11471669,0
11471931,0
11471957,0
11472082,0
11472454,0
11473524,0
11473552,0
11473671,0
11474261,0
11474269,0
11474862,0
11475595,0
11476487,0
11477164,0
11477592,0
11478172,0
11479340,0
11479382,0
11479513,0
11479534,0
11479578,0
11480137,0
11480141,0
11480187,0
11481081,0
11481123,0
11481190,0
11481738,0
11482070,0
11482448,0
11482689,0
11483379,0
11483421,0
11483434,0
11483817,0
11483943,0
11484022,0
11484360,0
11484546,0
11485646,0
11485882,0
11485967,0
11486948,0
11487101,0
11487347,0
11487397,0
11487422,0
11487567,0
11488246,0
11488419,0
11488494,0
11488532,0
11489014,0
11489892,0
11489953,0
11490031,0
11490353,0
11490522,0
11490860,0
11491259,0
11491415,0
11491519,0
11492483,0
11493372,0
11493917,0
11494161,0
11494555,0
11494809,0
